jour,temp_high,temp_avg,temp_low,dew_point_high,dew_point_avg,dew_point_low,humidity_high,humidity_avg,humidity_low,speed_high,speed_avg,speed_low,pressure_high,pressure_low,precipitation_acc
11/10/2017,67.7,62.3,59.2,55.9,53.8,52.5,82.0,74.0,62.0,8.0,3.0,0.0,30.18,30.07,0.0
12/10/2017,70.0,64.7,60.3,58.6,56.5,55.2,85.0,75.0,64.0,6.0,3.2,0.0,30.32,30.12,0.0
13/10/2017,73.5,66.0,59.5,60.0,58.0,56.3,90.0,76.0,59.0,5.0,1.6,0.0,30.38,30.32,0.0
14/10/2017,75.1,66.7,59.6,59.6,57.4,55.4,86.0,73.0,56.0,4.0,1.0,0.0,30.39,30.3,0.0
15/10/2017,76.4,65.9,56.9,60.5,57.1,52.8,89.0,74.0,56.0,8.0,2.9,0.0,30.3,30.19,0.0
16/10/2017,77.8,68.7,61.0,61.8,58.8,55.5,83.0,71.0,56.0,6.0,2.9,0.0,30.24,30.15,0.0
17/10/2017,75.3,67.6,61.1,62.2,58.5,54.0,80.0,73.0,61.0,4.0,1.8,0.0,30.24,30.01,0.0
18/10/2017,70.8,64.8,58.8,60.3,55.9,52.9,85.0,73.0,61.0,5.0,2.4,0.0,30.01,29.9,0.0
19/10/2017,71.3,64.7,59.5,59.4,55.4,52.8,80.0,72.0,61.0,10.0,4.5,0.0,29.91,29.79,0.0
20/10/2017,63.6,59.4,54.7,55.5,49.9,44.6,89.0,72.0,51.0,8.0,5.2,2.0,30.02,29.79,0.27
21/10/2017,65.2,59.0,54.2,57.0,50.6,45.4,89.0,74.0,53.0,10.0,5.5,3.0,30.04,29.9,0.03
22/10/2017,57.3,53.1,51.0,48.6,44.8,41.9,88.0,74.0,58.0,9.0,5.7,1.0,30.23,30.04,0.17
23/10/2017,59.5,55.4,52.0,55.4,50.7,47.6,92.0,84.0,73.0,5.0,3.2,1.0,30.27,30.22,0.17
24/10/2017,67.2,61.6,57.8,61.0,57.8,55.2,95.0,88.0,77.0,5.0,2.2,0.0,30.3,30.25,0.07
25/10/2017,69.4,62.8,59.6,58.7,57.0,55.9,90.0,82.0,64.0,5.0,2.1,0.0,30.32,30.24,0.0
26/10/2017,63.9,58.9,54.9,58.2,55.4,52.6,94.0,88.0,80.0,5.0,1.1,0.0,30.35,30.31,0.0
27/10/2017,61.1,57.6,53.9,55.1,50.6,43.8,93.0,79.0,54.0,9.0,4.9,1.0,30.59,30.35,0.0
28/10/2017,59.1,53.6,48.4,49.0,46.3,44.1,87.0,77.0,65.0,7.0,3.7,1.0,30.58,30.27,0.0
29/10/2017,60.2,55.3,50.1,56.0,49.8,42.4,92.0,82.0,69.0,11.0,6.2,4.0,30.34,30.16,0.08
30/10/2017,54.4,50.3,46.4,43.8,41.8,40.3,83.0,73.0,60.0,8.0,5.0,2.0,30.48,30.34,0.0
31/10/2017,57.1,50.8,45.4,43.6,41.8,39.7,85.0,72.0,56.0,5.0,1.7,0.0,30.47,30.33,0.0
1/11/2017,58.5,52.0,45.6,46.4,41.8,39.1,78.0,69.0,54.0,4.0,2.5,0.0,30.33,30.03,0.0
2/11/2017,58.7,54.7,49.9,49.9,47.1,44.0,81.0,76.0,69.0,4.0,1.7,0.0,30.04,29.97,0.0
3/11/2017,62.6,57.1,53.4,52.3,50.1,46.9,91.0,78.0,67.0,5.0,2.3,0.0,30.04,29.85,0.0
4/11/2017,61.2,56.3,52.1,55.3,50.9,46.6,88.0,82.0,74.0,10.0,4.3,1.0,29.85,29.72,0.11
5/11/2017,51.8,48.5,45.5,47.5,41.7,38.7,87.0,77.0,62.0,11.0,5.1,2.0,30.14,29.81,0.03
6/11/2017,52.1,47.4,43.2,40.8,38.0,33.6,85.0,71.0,50.0,9.0,4.6,1.0,30.3,30.14,0.0
7/11/2017,51.8,46.2,41.6,38.1,35.2,32.7,78.0,66.0,53.0,4.0,1.9,0.0,30.29,30.05,0.0
8/11/2017,49.9,45.9,40.9,41.0,36.6,33.2,76.0,70.0,63.0,6.0,2.5,0.0,30.21,30.02,0.0
9/11/2017,53.7,49.5,46.4,45.4,41.2,35.3,84.0,73.0,61.0,5.0,2.6,0.0,30.3,30.2,0.01
10/11/2017,57.3,52.6,48.5,51.6,47.3,43.2,91.0,83.0,68.0,9.0,4.2,1.0,30.29,30.11,0.03
11/11/2017,57.0,53.7,48.9,54.3,49.8,42.9,92.0,87.0,76.0,7.0,4.8,2.0,30.18,29.84,0.26
12/11/2017,55.3,50.1,45.9,53.1,44.7,35.7,93.0,82.0,67.0,15.0,7.4,0.0,30.0,29.6,0.53
13/11/2017,49.7,46.3,43.8,39.9,38.7,37.4,83.0,75.0,64.0,14.0,7.9,3.0,30.3,30.0,0.0
14/11/2017,53.8,47.5,42.2,41.8,39.5,37.8,85.0,74.0,58.0,4.0,2.0,0.0,30.35,30.29,0.0
15/11/2017,52.5,47.8,43.8,46.4,42.5,39.5,88.0,82.0,75.0,6.0,2.1,0.0,30.33,30.26,0.0
16/11/2017,54.3,50.6,47.5,44.6,43.0,38.7,86.0,75.0,62.0,5.0,1.3,0.0,30.29,30.22,0.0
17/11/2017,52.4,51.0,48.0,47.9,44.9,39.3,89.0,80.0,70.0,6.0,2.7,0.0,30.35,30.28,0.01
18/11/2017,50.4,47.7,45.0,43.7,40.8,38.0,86.0,77.0,71.0,6.0,2.5,0.0,30.35,30.14,0.0
19/11/2017,50.0,48.2,46.9,47.2,40.7,36.0,91.0,76.0,62.0,8.0,4.1,0.0,30.28,30.11,0.02
20/11/2017,52.0,48.7,44.0,46.5,43.0,37.6,87.0,81.0,71.0,8.0,3.5,1.0,30.27,30.08,0.0
21/11/2017,52.9,50.6,48.8,47.8,45.7,43.8,86.0,83.0,79.0,5.0,3.3,1.0,30.14,29.94,0.0
22/11/2017,59.7,53.0,47.0,47.2,44.1,40.8,87.0,73.0,54.0,8.0,5.3,3.0,30.0,29.59,0.0
23/11/2017,62.7,58.1,54.6,53.3,47.2,41.0,74.0,67.0,60.0,11.0,8.0,6.0,29.77,29.52,0.0
24/11/2017,53.8,52.1,50.5,48.7,46.2,44.6,89.0,80.0,74.0,7.0,2.9,0.0,29.9,29.84,0.06
25/11/2017,50.6,45.2,40.4,45.0,38.9,34.7,86.0,79.0,68.0,13.0,5.4,3.0,30.23,29.84,0.06
26/11/2017,47.0,43.2,39.9,38.1,36.4,34.8,83.0,77.0,68.0,7.0,4.5,2.0,30.36,30.22,0.0
27/11/2017,48.4,46.5,44.0,44.9,41.6,38.0,89.0,83.0,78.0,9.0,5.1,2.0,30.36,29.89,0.4
28/11/2017,50.5,46.6,42.1,45.4,41.6,36.7,92.0,83.0,65.0,8.0,4.0,1.0,29.89,29.73,0.28
29/11/2017,43.3,40.8,38.7,38.2,36.1,34.0,88.0,83.0,81.0,8.0,3.9,1.0,29.82,29.74,0.02
30/11/2017,42.3,39.4,34.6,37.1,34.6,30.8,90.0,83.0,64.0,12.0,5.3,2.0,29.85,29.79,0.16
1/12/2017,40.3,37.9,36.5,34.8,33.5,32.1,89.0,84.0,75.0,11.0,6.2,3.0,30.19,29.81,0.01
2/12/2017,37.9,34.3,32.2,32.9,30.5,28.9,89.0,86.0,81.0,7.0,4.2,1.0,30.38,30.19,0.0
3/12/2017,42.6,35.6,30.7,40.2,32.7,27.5,91.0,89.0,86.0,5.0,2.8,0.0,30.41,30.33,0.06
4/12/2017,49.8,46.5,42.4,45.2,42.0,39.3,92.0,85.0,70.0,7.0,2.1,0.0,30.61,30.41,0.0
5/12/2017,50.2,46.9,43.2,44.5,42.3,39.6,88.0,84.0,77.0,4.0,1.5,0.0,30.65,30.6,0.0
6/12/2017,50.0,45.5,39.0,43.6,39.9,34.7,88.0,81.0,63.0,8.0,3.3,0.0,30.6,30.34,0.0
7/12/2017,50.0,42.1,37.3,47.5,38.2,32.9,91.0,86.0,83.0,10.0,6.4,3.0,30.34,29.89,0.02
8/12/2017,47.1,41.0,36.3,42.4,35.9,32.1,86.0,82.0,77.0,12.0,5.8,3.0,30.11,29.95,0.16
9/12/2017,42.9,38.1,35.4,35.7,33.0,31.3,88.0,82.0,69.0,9.0,4.0,2.0,30.13,29.81,0.02
10/12/2017,51.5,44.0,35.4,46.2,39.1,32.8,93.0,83.0,65.0,11.0,6.2,1.0,29.81,29.01,0.77
11/12/2017,51.1,45.8,38.7,47.9,41.1,33.1,98.0,84.0,67.0,16.0,7.8,1.0,29.43,28.6,0.73
12/12/2017,45.5,41.2,38.1,37.3,35.2,32.8,88.0,80.0,69.0,7.0,3.5,1.0,29.98,29.44,0.04
13/12/2017,50.3,45.3,39.4,47.8,41.6,35.4,91.0,87.0,78.0,10.0,6.0,3.0,29.97,29.42,0.41
14/12/2017,48.3,44.4,41.1,43.1,38.3,35.3,86.0,79.0,68.0,13.0,6.1,2.0,29.63,29.33,0.23
15/12/2017,45.2,42.6,41.1,40.0,37.9,36.1,87.0,84.0,80.0,12.0,6.2,3.0,29.75,29.33,0.13
16/12/2017,44.6,42.7,41.0,38.7,36.0,32.9,86.0,78.0,66.0,10.0,6.2,2.0,30.17,29.69,0.01
17/12/2017,45.0,41.7,39.5,40.5,37.1,34.8,91.0,84.0,70.0,6.0,3.4,1.0,30.32,30.17,0.1
18/12/2017,49.5,46.2,42.6,47.4,41.4,38.4,93.0,83.0,72.0,12.0,6.1,2.0,30.49,30.11,0.1
19/12/2017,43.2,40.9,38.2,39.9,38.0,36.1,94.0,90.0,86.0,5.0,2.4,1.0,30.63,30.49,0.0
20/12/2017,49.9,46.8,42.4,48.0,43.4,38.7,93.0,88.0,81.0,7.0,2.8,0.0,30.61,30.55,0.0
21/12/2017,53.0,50.9,49.2,51.0,48.8,47.1,93.0,93.0,89.0,7.0,2.8,1.0,30.64,30.59,0.03
22/12/2017,52.8,51.2,49.1,50.2,48.2,45.6,92.0,89.0,84.0,7.0,3.2,0.0,30.65,30.57,0.03
23/12/2017,53.2,50.8,49.5,49.5,47.1,45.3,90.0,87.0,84.0,6.0,2.7,0.0,30.65,30.54,0.01
24/12/2017,49.9,49.5,48.7,46.4,45.6,44.5,88.0,86.0,84.0,6.0,3.1,1.0,30.54,30.27,0.0
25/12/2017,48.9,44.0,40.9,44.6,40.3,37.6,90.0,87.0,82.0,10.0,5.7,2.0,30.27,29.73,0.01
26/12/2017,47.6,45.1,41.6,42.0,40.1,37.8,88.0,83.0,77.0,12.0,6.8,4.0,29.74,29.2,0.23
27/12/2017,45.8,42.9,39.6,41.9,38.1,31.1,89.0,83.0,67.0,16.0,8.4,2.0,29.49,28.98,0.22
28/12/2017,44.3,40.2,37.0,35.4,33.7,31.2,85.0,78.0,69.0,7.0,3.6,1.0,29.84,29.49,0.0
29/12/2017,48.9,41.4,35.2,43.6,36.6,32.0,92.0,83.0,69.0,12.0,5.6,1.0,29.84,29.51,0.37
30/12/2017,59.8,55.7,48.2,55.3,51.5,42.7,92.0,86.0,79.0,8.0,5.2,2.0,29.81,29.52,0.19
31/12/2017,59.5,55.8,50.6,51.9,48.5,40.2,87.0,77.0,66.0,11.0,7.8,5.0,29.83,29.56,0.03
1/01/2018,50.5,47.7,45.3,46.5,41.7,38.8,91.0,80.0,68.0,16.0,7.6,2.0,29.86,29.35,0.65
2/01/2018,55.2,48.5,45.1,51.2,43.8,39.7,92.0,84.0,78.0,10.0,5.1,1.0,30.03,29.68,0.03
3/01/2018,57.8,51.4,46.3,54.3,44.0,38.6,90.0,76.0,64.0,17.0,8.7,1.0,29.81,29.44,0.46
4/01/2018,59.2,53.7,48.2,54.6,49.6,44.3,94.0,86.0,75.0,11.0,5.3,1.0,29.76,29.5,0.38
5/01/2018,52.9,50.3,46.7,47.9,45.4,41.7,89.0,83.0,79.0,7.0,3.9,0.0,29.6,29.5,0.13
6/01/2018,50.0,47.5,45.5,44.0,43.1,42.2,89.0,85.0,79.0,7.0,3.1,0.0,29.89,29.6,0.01
7/01/2018,45.8,44.9,43.9,43.0,40.8,39.2,90.0,85.0,82.0,11.0,7.5,5.0,30.09,29.88,0.14
8/01/2018,48.3,45.7,43.7,41.9,40.6,39.1,85.0,82.0,77.0,7.0,5.3,2.0,30.07,29.89,0.0
